"chromosome" "v" "D" "refractory_period_prop_cohort_alive" "sex_expressed" "dominance" "Starting_pop_size" "baseline_mean_lifespan" "f" "refractory_period" "mutation_time" "time_end" "parameter_space_ID" "mutation_events"
"180" "X" 0.006 -0.94875 0 1 0.5 2666.66666666667 1 5 Inf 5 1000 395 5
"181" "X" 0.06 -0.45375 0 1 0 2666.66666666667 1 5 Inf 5 1000 446 5
"182" "X" 0.06 -0.9075 0 1 0 2666.66666666667 1 5 Inf 5 1000 490 5
"183" "X" 0.06 -0.7425 0 1 0 2666.66666666667 1 5 Inf 5 1000 474 5
"184" "X" 0.06 -0.5775 0 1 1 2666.66666666667 1 5 Inf 5 1000 460 5
"185" "X" 0.06 -0.53625 0 1 1 2666.66666666667 1 5 Inf 5 1000 456 5
"186" "X" 0.06 -0.495 0 1 0 2666.66666666667 1 5 Inf 5 1000 450 5
"187" "X" 0.006 -0.28875 0 1 0 2666.66666666667 1 5 Inf 5 1000 330 5
"188" "X" 0.006 -0.5775 0 1 0 2666.66666666667 1 5 Inf 5 1000 358 5
"189" "X" 0.006 -0.33 0 1 1 2666.66666666667 1 5 Inf 5 1000 336 5
"190" "X" 0.06 -0.7425 0 1 0.5 2666.66666666667 1 5 Inf 5 1000 475 5
"191" "X" 0.06 -0.0825 0 1 0.5 2666.66666666667 1 5 Inf 5 1000 411 5
"192" "X" 0.06 -0.66 0 0 1 2666.66666666667 1 5 Inf 5 1000 465 5
"193" "X" 0.006 -0.9075 0 0 1 2666.66666666667 1 5 Inf 5 1000 389 5
"194" "X" 0.006 -0.78375 0 1 1 2666.66666666667 1 5 Inf 5 1000 380 5
"195" "X" 0.06 -0.12375 0 1 0.5 2666.66666666667 1 5 Inf 5 1000 415 5
"196" "X" 0.006 -0.20625 0 1 1 2666.66666666667 1 5 Inf 5 1000 324 5
"197" "X" 0.006 -0.495 0 0 1 2666.66666666667 1 5 Inf 5 1000 349 5
"198" "X" 0.006 -0.0825 0 1 1 2666.66666666667 1 5 Inf 5 1000 312 5
"199" "X" 0.06 -0.99 0 1 0.5 2666.66666666667 1 5 Inf 5 1000 499 5
"200" "X" 0.006 -0.7425 0 1 1 2666.66666666667 1 5 Inf 5 1000 376 5
