"chromosome" "v" "D" "refractory_period_prop_cohort_alive" "sex_expressed" "dominance" "Starting_pop_size" "baseline_mean_lifespan" "f" "refractory_period" "mutation_time" "time_end" "parameter_space_ID" "mutation_events"
"177" "C" 0.04 -0.94875 0.87625 0 1 4000 1 5 0.132103840633337 5 1000 22443 5
"178" "C" 0.04 -0.7425 0.79375 0 1 4000 1 5 0.230986728775236 5 1000 22189 5
"179" "C" 0.004 -0.53625 0.0925 0 1 4000 1 5 2.38054663446376 5 1000 20655 5
"180" "C" 0.004 -0.495 0.2575 0 1 4000 1 5 1.35673555887835 5 1000 20613 5
"181" "C" 0.04 -0.9075 0.79375 0 1 4000 1 5 0.230986728775236 5 1000 22389 5
"182" "C" 0.04 -0.53625 0.46375 0 1 4000 1 5 0.768409665060492 5 1000 21923 5
"183" "C" 0.004 -0.66 1 1 1 4000 1 5 0 5 1000 20850 5
"184" "C" 0.004 -0.04125 0.7525 0 1 4000 1 5 0.284354282359106 5 1000 20087 5
"185" "C" 0.004 -0.66 0.7525 1 1 4000 1 5 0.284354282359106 5 1000 20838 5
"186" "C" 0.004 -0.7425 0.46375 0 1 4000 1 5 0.768409665060492 5 1000 20923 5
"187" "C" 0.004 -0.5775 0.71125 1 1 4000 1 5 0.340731293541596 5 1000 20736 5
"188" "C" 0.004 -0.5775 0.9175 0 1 4000 1 5 0.0861026990534116 5 1000 20745 5
"189" "C" 0.004 -0.86625 0.46375 0 1 4000 1 5 0.768409665060492 5 1000 21073 5
"190" "C" 0.004 -0.04125 0.835 1 1 4000 1 5 0.180323554131281 5 1000 20092 5
"191" "C" 0.004 -0.45375 0.54625 1 1 4000 1 5 0.604678532572337 5 1000 20578 5
"192" "C" 0.004 -0.53625 0.175 1 1 4000 1 5 1.74296930505862 5 1000 20660 5
"193" "C" 0.004 -0.78375 0.05125 1 1 4000 1 5 2.97103966096362 5 1000 20954 5
"194" "C" 0.04 -0.2475 0.9175 1 1 4000 1 5 0.0861026990534116 5 1000 21596 5
"195" "C" 0.04 -0.61875 0.05125 0 1 4000 1 5 2.97103966096362 5 1000 22003 5
"196" "C" 0.004 -0.78375 0.0925 0 1 4000 1 5 2.38054663446376 5 1000 20955 5
"197" "C" 0.04 -0.7425 0.95875 0 1 4000 1 5 0.042124926300671 5 1000 22197 5
"198" "C" 0.04 -0.66 0.38125 1 1 4000 1 5 0.964299951060516 5 1000 22070 5
"199" "C" 0.04 0 0.71125 1 1 4000 1 5 0.340731293541596 5 1000 21286 5
"200" "C" 0.04 -0.2475 0.62875 1 1 4000 1 5 0.464021557568188 5 1000 21582 5
"201" "C" 0.04 -0.78375 0.175 1 1 4000 1 5 1.74296930505862 5 1000 22210 5
"202" "C" 0.04 -0.0825 0.835 0 1 4000 1 5 0.180323554131281 5 1000 21391 5
"203" "C" 0.004 0 0.9175 0 1 4000 1 5 0.0861026990534116 5 1000 20045 5
"204" "C" 0.004 -0.53625 0.13375 1 1 4000 1 5 2.01178289320602 5 1000 20658 5
"205" "C" 0.004 -0.99 0.5875 1 1 4000 1 5 0.531879032963823 5 1000 21230 5
"206" "C" 0.004 -0.7425 0.2575 0 1 4000 1 5 1.35673555887835 5 1000 20913 5
"207" "C" 0.004 -0.4125 0.0925 1 1 4000 1 5 2.38054663446376 5 1000 20506 5
"208" "C" 0.04 -0.04125 0.38125 0 1 4000 1 5 0.964299951060516 5 1000 21319 5
"209" "C" 0.004 -0.61875 0.9175 1 1 4000 1 5 0.0861026990534116 5 1000 20796 5
"210" "C" 0.004 -0.78375 0.21625 0 1 4000 1 5 1.53132013317015 5 1000 20961 5
"211" "C" 0.04 -0.4125 0.0925 0 1 4000 1 5 2.38054663446376 5 1000 21755 5
"212" "C" 0.004 -0.37125 0.95875 0 1 4000 1 5 0.042124926300671 5 1000 20497 5
"213" "C" 0.004 0 0.13375 0 1 4000 1 5 2.01178289320602 5 1000 20007 5
"214" "C" 0.04 0 0.46375 1 1 4000 1 5 0.768409665060492 5 1000 21274 5
"215" "C" 0.004 -0.37125 0.79375 1 1 4000 1 5 0.230986728775236 5 1000 20490 5
"216" "C" 0.004 -0.70125 0.835 1 1 4000 1 5 0.180323554131281 5 1000 20892 5
"217" "C" 0.04 -0.825 0.835 0 1 4000 1 5 0.180323554131281 5 1000 22291 5
"218" "C" 0.004 -0.86625 1 1 1 4000 1 5 0 5 1000 21100 5
"219" "C" 0.004 -0.66 0.62875 0 1 4000 1 5 0.464021557568188 5 1000 20831 5
"220" "C" 0.04 -0.04125 1 0 1 4000 1 5 0 5 1000 21349 5
"221" "C" 0.04 -0.825 0.175 1 1 4000 1 5 1.74296930505862 5 1000 22260 5
"222" "C" 0.04 -0.45375 0.13375 0 1 4000 1 5 2.01178289320602 5 1000 21807 5
"223" "C" 0.04 -0.45375 0.9175 1 1 4000 1 5 0.0861026990534116 5 1000 21846 5
"224" "C" 0.04 -0.04125 0.505 1 1 4000 1 5 0.683196849706777 5 1000 21326 5
"225" "C" 0.004 -0.825 0.62875 0 1 4000 1 5 0.464021557568188 5 1000 21031 5
"226" "C" 0.004 -0.2475 0.9175 1 1 4000 1 5 0.0861026990534116 5 1000 20346 5
"227" "C" 0.04 -0.9075 0.7525 1 1 4000 1 5 0.284354282359106 5 1000 22388 5
"228" "C" 0.04 -0.99 0.21625 0 1 4000 1 5 1.53132013317015 5 1000 22461 5
"229" "C" 0.004 -0.28875 0.87625 1 1 4000 1 5 0.132103840633337 5 1000 20394 5
"230" "C" 0.004 -0.12375 0.4225 1 1 4000 1 5 0.861565832184908 5 1000 20172 5
"231" "C" 0.04 -0.37125 1 0 1 4000 1 5 0 5 1000 21749 5
"232" "C" 0.004 -0.4125 0.87625 0 1 4000 1 5 0.132103840633337 5 1000 20543 5
"233" "C" 0.004 -0.12375 0.13375 1 1 4000 1 5 2.01178289320602 5 1000 20158 5
"234" "C" 0.004 -0.12375 0.2575 1 1 4000 1 5 1.35673555887835 5 1000 20164 5
"235" "C" 0.004 -0.33 0.34 0 1 4000 1 5 1.07880966137193 5 1000 20417 5
"236" "C" 0.04 -0.66 0.05125 1 1 4000 1 5 2.97103966096362 5 1000 22054 5
"237" "C" 0.04 -0.12375 0.54625 1 1 4000 1 5 0.604678532572337 5 1000 21428 5
"238" "C" 0.04 -0.94875 0.13375 1 1 4000 1 5 2.01178289320602 5 1000 22408 5
"239" "C" 0.004 -0.165 0.835 0 1 4000 1 5 0.180323554131281 5 1000 20241 5
"240" "C" 0.004 -0.0825 0.0925 1 1 4000 1 5 2.38054663446376 5 1000 20106 5
"241" "C" 0.04 -0.7425 0.05125 1 1 4000 1 5 2.97103966096362 5 1000 22154 5
"242" "C" 0.004 -0.86625 0.95875 1 1 4000 1 5 0.042124926300671 5 1000 21098 5
"243" "C" 0.004 -0.825 0.505 0 1 4000 1 5 0.683196849706777 5 1000 21025 5
"244" "C" 0.04 -0.4125 0.71125 0 1 4000 1 5 0.340731293541596 5 1000 21785 5
"245" "C" 0.004 -0.495 0.71125 0 1 4000 1 5 0.340731293541596 5 1000 20635 5
"246" "C" 0.04 -0.28875 0.67 1 1 4000 1 5 0.400477566597125 5 1000 21634 5
"247" "C" 0.004 -0.7425 0.38125 1 1 4000 1 5 0.964299951060516 5 1000 20920 5
"248" "C" 0.04 -0.2475 0.87625 1 1 4000 1 5 0.132103840633337 5 1000 21594 5
"249" "C" 0.004 -0.0825 0.29875 0 1 4000 1 5 1.20814817573642 5 1000 20115 5
"250" "C" 0.004 -0.78375 0.13375 0 1 4000 1 5 2.01178289320602 5 1000 20957 5
"251" "C" 0.04 -0.28875 0.62875 1 1 4000 1 5 0.464021557568188 5 1000 21632 5
"252" "C" 0.004 -0.37125 0.54625 1 1 4000 1 5 0.604678532572337 5 1000 20478 5
"253" "C" 0.004 -0.94875 0.13375 0 1 4000 1 5 2.01178289320602 5 1000 21157 5
"254" "C" 0.04 -0.70125 0.835 0 1 4000 1 5 0.180323554131281 5 1000 22141 5
"255" "C" 0.004 -0.9075 0.01 0 1 4000 1 5 4.60517018598809 5 1000 21101 5
"256" "C" 0.04 -0.86625 0.38125 1 1 4000 1 5 0.964299951060516 5 1000 22320 5
"257" "C" 0.004 -0.61875 0.2575 0 1 4000 1 5 1.35673555887835 5 1000 20763 5
"258" "C" 0.004 -0.4125 0.9175 0 1 4000 1 5 0.0861026990534116 5 1000 20545 5
"259" "C" 0.004 -0.165 0.54625 0 1 4000 1 5 0.604678532572337 5 1000 20227 5
"260" "C" 0.04 -0.94875 0.7525 0 1 4000 1 5 0.284354282359106 5 1000 22437 5
"261" "C" 0.004 -0.33 1 1 1 4000 1 5 0 5 1000 20450 5
"262" "C" 0.04 -0.9075 0.505 0 1 4000 1 5 0.683196849706777 5 1000 22375 5
"263" "C" 0.04 -0.2475 0.505 0 1 4000 1 5 0.683196849706777 5 1000 21575 5
"264" "C" 0.004 -0.66 0.34 1 1 4000 1 5 1.07880966137193 5 1000 20818 5
"265" "C" 0.004 0 0.7525 1 1 4000 1 5 0.284354282359106 5 1000 20038 5
"266" "C" 0.04 -0.165 0.21625 1 1 4000 1 5 1.53132013317015 5 1000 21462 5
"267" "C" 0.04 -0.37125 0.05125 1 1 4000 1 5 2.97103966096362 5 1000 21704 5
"268" "C" 0.04 -0.33 0.95875 1 1 4000 1 5 0.042124926300671 5 1000 21698 5
"269" "C" 0.04 -0.61875 0.79375 1 1 4000 1 5 0.230986728775236 5 1000 22040 5
"270" "C" 0.04 -0.495 0.175 1 1 4000 1 5 1.74296930505862 5 1000 21860 5
"271" "C" 0.04 -0.99 0.9175 1 1 4000 1 5 0.0861026990534116 5 1000 22496 5
