"chromosome" "v" "D" "refractory_period_prop_cohort_alive" "sex_expressed" "dominance" "Starting_pop_size" "baseline_mean_lifespan" "f" "refractory_period" "mutation_time" "time_end" "parameter_space_ID" "mutation_events"
"253" "W" 0.002 -0.20625 0.71125 1 1 8000 1 5 0.340731293541596 5 1000 18893 5
"254" "W" 0.02 -0.04125 0.71125 1 1 8000 1 5 0.340731293541596 5 1000 19418 5
"255" "W" 0.02 -0.04125 0.79375 1 1 8000 1 5 0.230986728775236 5 1000 19420 5
"256" "W" 0.002 -0.825 0.0925 1 1 8000 1 5 2.38054663446376 5 1000 19253 5
"257" "W" 0.02 -0.99 0.835 1 1 8000 1 5 0.180323554131281 5 1000 19996 5
"258" "W" 0.02 -0.33 0.34 1 1 8000 1 5 1.07880966137193 5 1000 19584 5
"259" "W" 0.002 -0.04125 0.79375 1 1 8000 1 5 0.230986728775236 5 1000 18795 5
"260" "W" 0.02 -0.495 0.01 1 1 8000 1 5 4.60517018598809 5 1000 19676 5
"261" "W" 0.02 -0.33 0.62875 1 1 8000 1 5 0.464021557568188 5 1000 19591 5
"262" "W" 0.002 -0.04125 0.95875 1 1 8000 1 5 0.042124926300671 5 1000 18799 5
"263" "W" 0.02 -0.825 0.835 1 1 8000 1 5 0.180323554131281 5 1000 19896 5
"264" "W" 0.02 -0.78375 0.0925 1 1 8000 1 5 2.38054663446376 5 1000 19853 5
"265" "W" 0.002 -0.0825 0.05125 1 1 8000 1 5 2.97103966096362 5 1000 18802 5
"266" "W" 0.02 0 0.835 1 1 8000 1 5 0.180323554131281 5 1000 19396 5
"267" "W" 0.02 -0.12375 0.62875 1 1 8000 1 5 0.464021557568188 5 1000 19466 5
"268" "W" 0.02 -0.0825 0.62875 1 1 8000 1 5 0.464021557568188 5 1000 19441 5
"269" "W" 0.002 -0.12375 0.9175 1 1 8000 1 5 0.0861026990534116 5 1000 18848 5
"270" "W" 0.02 -0.165 0.01 1 1 8000 1 5 4.60517018598809 5 1000 19476 5
