"chromosome" "v" "D" "refractory_period_prop_cohort_alive" "sex_expressed" "dominance" "Starting_pop_size" "baseline_mean_lifespan" "f" "refractory_period" "mutation_time" "time_end" "parameter_space_ID" "mutation_events"
"249" "A" 0.008 -0.2475 0.46375 1 0 2000 1 5 0.768409665060492 5 1000 970 5
"250" "A" 0.08 -0.78375 0.2575 0 1 2000 1 5 1.35673555887835 5 1000 6639 5
"251" "A" 0.008 -0.7425 0.835 1 1 2000 1 5 0.180323554131281 5 1000 2826 5
"252" "A" 0.08 -0.4125 0.62875 0 0.5 2000 1 5 0.464021557568188 5 1000 5342 5
"253" "A" 0.08 -0.53625 0.05125 0 1 2000 1 5 2.97103966096362 5 1000 5709 5
"254" "A" 0.08 -0.28875 0.7525 0 1 2000 1 5 0.284354282359106 5 1000 4911 5
"255" "A" 0.08 -0.61875 0.21625 1 0.5 2000 1 5 1.53132013317015 5 1000 6035 5
"256" "A" 0.008 -0.165 0.67 1 0.5 2000 1 5 0.400477566597125 5 1000 701 5
"257" "A" 0.08 -0.37125 0.79375 0 0.5 2000 1 5 0.230986728775236 5 1000 5216 5
"258" "A" 0.08 -0.66 0.34 1 1 2000 1 5 1.07880966137193 5 1000 6204 5
"259" "A" 0.008 -0.165 0.505 0 1 2000 1 5 0.683196849706777 5 1000 675 5
"260" "A" 0.008 -0.66 0.835 0 1 2000 1 5 0.180323554131281 5 1000 2523 5
"261" "A" 0.08 -0.33 1 1 0.5 2000 1 5 0 5 1000 5099 5
"262" "A" 0.08 -0.825 0.87625 1 1 2000 1 5 0.132103840633337 5 1000 6882 5
"263" "A" 0.08 -0.99 0.01 0 1 2000 1 5 4.60517018598809 5 1000 7353 5
"264" "A" 0.08 -0.825 0.54625 0 0.5 2000 1 5 0.604678532572337 5 1000 6830 5
"265" "A" 0.008 -0.45375 0.13375 0 1 2000 1 5 2.01178289320602 5 1000 1671 5
"266" "A" 0.008 -0.28875 0.835 0 0 2000 1 5 0.180323554131281 5 1000 1171 5
"267" "A" 0.08 -0.04125 0.87625 1 0 2000 1 5 0.132103840633337 5 1000 4030 5
"268" "A" 0.008 -0.99 0.34 1 0.5 2000 1 5 1.07880966137193 5 1000 3653 5
"269" "A" 0.008 -0.9075 0.13375 0 1 2000 1 5 2.01178289320602 5 1000 3321 5
