"chromosome" "v" "D" "refractory_period_prop_cohort_alive" "sex_expressed" "dominance" "Starting_pop_size" "baseline_mean_lifespan" "f" "refractory_period" "mutation_time" "time_end" "parameter_space_ID" "mutation_events"
"220" "Y" 0.002 -0.04125 0.05125 0 1 8000 1 5 2.97103966096362 5 1000 12527 5
"221" "Y" 0.002 -0.37125 0.71125 0 1 8000 1 5 0.340731293541596 5 1000 12743 5
"222" "Y" 0.02 -0.7425 0.62875 0 1 8000 1 5 0.464021557568188 5 1000 13591 5
"223" "Y" 0.02 -0.53625 0.34 0 1 8000 1 5 1.07880966137193 5 1000 13459 5
"224" "Y" 0.02 -0.53625 0.835 0 1 8000 1 5 0.180323554131281 5 1000 13471 5
"225" "Y" 0.002 -0.66 0.5875 0 1 8000 1 5 0.531879032963823 5 1000 12915 5
"226" "Y" 0.02 -0.165 0.05125 0 1 8000 1 5 2.97103966096362 5 1000 13227 5
"227" "Y" 0.02 -0.2475 0.21625 0 1 8000 1 5 1.53132013317015 5 1000 13281 5
"228" "Y" 0.02 -0.99 0.34 0 1 8000 1 5 1.07880966137193 5 1000 13734 5
"229" "Y" 0.002 -0.4125 0.67 0 1 8000 1 5 0.400477566597125 5 1000 12767 5
"230" "Y" 0.002 -0.0825 0.67 0 1 8000 1 5 0.400477566597125 5 1000 12567 5
"231" "Y" 0.002 -0.66 0.62875 0 1 8000 1 5 0.464021557568188 5 1000 12916 5
"232" "Y" 0.002 -0.2475 0.67 0 1 8000 1 5 0.400477566597125 5 1000 12667 5
"233" "Y" 0.02 -0.825 0.505 0 1 8000 1 5 0.683196849706777 5 1000 13638 5
"234" "Y" 0.02 -0.53625 0.7525 0 1 8000 1 5 0.284354282359106 5 1000 13469 5
"235" "Y" 0.02 -0.99 0.05125 0 1 8000 1 5 2.97103966096362 5 1000 13727 5
"236" "Y" 0.02 -0.70125 0.01 0 1 8000 1 5 4.60517018598809 5 1000 13551 5
"237" "Y" 0.02 -0.12375 0.2575 0 1 8000 1 5 1.35673555887835 5 1000 13207 5
"238" "Y" 0.002 -0.33 0.79375 0 1 8000 1 5 0.230986728775236 5 1000 12720 5
"239" "Y" 0.02 -0.9075 0.5875 0 1 8000 1 5 0.531879032963823 5 1000 13690 5
"240" "Y" 0.002 -0.4125 0.05125 0 1 8000 1 5 2.97103966096362 5 1000 12752 5
"241" "Y" 0.02 -0.33 0.175 0 1 8000 1 5 1.74296930505862 5 1000 13330 5
"242" "Y" 0.02 -0.70125 0.34 0 1 8000 1 5 1.07880966137193 5 1000 13559 5
"243" "Y" 0.02 -0.53625 0.05125 0 1 8000 1 5 2.97103966096362 5 1000 13452 5
"244" "Y" 0.02 -0.825 0.0925 0 1 8000 1 5 2.38054663446376 5 1000 13628 5
"245" "Y" 0.02 -0.45375 0.01 0 1 8000 1 5 4.60517018598809 5 1000 13401 5
"246" "Y" 0.002 -0.4125 0.835 0 1 8000 1 5 0.180323554131281 5 1000 12771 5
"247" "Y" 0.002 -0.53625 0.95875 0 1 8000 1 5 0.042124926300671 5 1000 12849 5
"248" "Y" 0.02 -0.7425 0.505 0 1 8000 1 5 0.683196849706777 5 1000 13588 5
"249" "Y" 0.02 -0.7425 0.175 0 1 8000 1 5 1.74296930505862 5 1000 13580 5
"250" "Y" 0.002 -0.5775 0.34 0 1 8000 1 5 1.07880966137193 5 1000 12859 5
"251" "Y" 0.02 -0.495 0.01 0 1 8000 1 5 4.60517018598809 5 1000 13426 5
"252" "Y" 0.002 -0.495 0.4225 0 1 8000 1 5 0.861565832184908 5 1000 12811 5
"253" "Y" 0.02 -0.5775 0.62875 0 1 8000 1 5 0.464021557568188 5 1000 13491 5
"254" "Y" 0.002 -0.4125 0.95875 0 1 8000 1 5 0.042124926300671 5 1000 12774 5
"255" "Y" 0.02 -0.495 0.7525 0 1 8000 1 5 0.284354282359106 5 1000 13444 5
"256" "Y" 0.002 -0.33 0.87625 0 1 8000 1 5 0.132103840633337 5 1000 12722 5
"257" "Y" 0.02 -0.04125 0.505 0 1 8000 1 5 0.683196849706777 5 1000 13163 5
"258" "Y" 0.002 -0.37125 0.0925 0 1 8000 1 5 2.38054663446376 5 1000 12728 5
"259" "Y" 0.02 -0.78375 0.46375 0 1 8000 1 5 0.768409665060492 5 1000 13612 5
"260" "Y" 0.02 -0.20625 0.67 0 1 8000 1 5 0.400477566597125 5 1000 13267 5
"261" "Y" 0.002 -0.61875 0.505 0 1 8000 1 5 0.683196849706777 5 1000 12888 5
"262" "Y" 0.002 -0.0825 0.9175 0 1 8000 1 5 0.0861026990534116 5 1000 12573 5
"263" "Y" 0.02 -0.45375 0.38125 0 1 8000 1 5 0.964299951060516 5 1000 13410 5
