"chromosome" "v" "D" "refractory_period_prop_cohort_alive" "sex_expressed" "dominance" "Starting_pop_size" "baseline_mean_lifespan" "f" "refractory_period" "mutation_time" "time_end" "parameter_space_ID" "mutation_events"
"211" "Z" 0.06 -0.655172413793103 0.9495 0 1 2666.66666666667 1 5 0.0518197487297965 5 1000 43 5
"212" "Z" 0.06 -0.63448275862069 0.9495 0 1 2666.66666666667 1 5 0.0518197487297965 5 1000 28 5
"213" "Z" 0.06 -0.6 0.9 0 1 2666.66666666667 1 5 0.105360515657826 5 1000 1 5
"214" "Z" 0.06 -0.4 0.999 1 1 2666.66666666667 1 5 0.00100050033358353 5 1000 300 5
"215" "Z" 0.06 -0.744827586206897 0.92475 0 1 2666.66666666667 1 5 0.0782318482695737 5 1000 107 5
"216" "Z" 0.06 -0.675862068965517 0.9495 0 1 2666.66666666667 1 5 0.0518197487297965 5 1000 58 5
"217" "Z" 0.06 -0.213793103448276 0.999 1 1 2666.66666666667 1 5 0.00100050033358353 5 1000 165 5
"218" "Z" 0.06 -0.282758620689655 0.9 1 1 2666.66666666667 1 5 0.105360515657826 5 1000 211 5
"219" "Z" 0.06 -0.641379310344828 0.9495 0 1 2666.66666666667 1 5 0.0518197487297965 5 1000 33 5
"220" "Z" 0.06 -0.662068965517241 0.9 0 1 2666.66666666667 1 5 0.105360515657826 5 1000 46 5
"221" "Z" 0.06 -0.324137931034483 0.92475 1 1 2666.66666666667 1 5 0.0782318482695737 5 1000 242 5
"222" "Z" 0.06 -0.344827586206897 0.92475 1 1 2666.66666666667 1 5 0.0782318482695737 5 1000 257 5
"223" "Z" 0.06 -0.76551724137931 0.9 0 1 2666.66666666667 1 5 0.105360515657826 5 1000 121 5
"224" "Z" 0.06 -0.710344827586207 0.9495 0 1 2666.66666666667 1 5 0.0518197487297965 5 1000 83 5
"225" "Z" 0.06 -0.310344827586207 0.999 1 1 2666.66666666667 1 5 0.00100050033358353 5 1000 235 5
"226" "Z" 0.06 -0.324137931034483 0.999 1 1 2666.66666666667 1 5 0.00100050033358353 5 1000 245 5
"227" "Z" 0.06 -0.758620689655172 0.9495 0 1 2666.66666666667 1 5 0.0518197487297965 5 1000 118 5
"228" "Z" 0.06 -0.641379310344828 0.999 0 1 2666.66666666667 1 5 0.00100050033358353 5 1000 35 5
"229" "Z" 0.06 -0.793103448275862 0.92475 0 1 2666.66666666667 1 5 0.0782318482695737 5 1000 142 5
